ID,Возраст,Доход клиента,Вероятность банкротства,Флаг утилизации счёта,Расходы,PV КК,PV услуги,NPV
846,21,28473.213888444952,0.016975548518624664,1,185,6434,1788,8037
847,51,24472.75195288283,0.07129260886555827,1,369,6501,2079,8211
848,22,22277.09596784509,0.04471848488099151,1,73,6530,1744,8201
849,56,43936.583961821016,0.04329226685678437,1,226,6167,1477,7418
850,44,30013.812398753857,0.30583925328834083,0,78,0,0,-78
851,25,25337.838266925948,0.03801676713651781,0,50,0,0,-50
852,61,47683.50900666289,0.0898869729512758,1,1002,7361,2013,8372
853,70,30975.21447453791,0.17589849967489846,0,167,0,0,-167
854,20,25474.369110661322,0.07953485273575844,1,118,5239,1606,6727
855,44,21440.65154556008,0.32695502512153557,1,188,6364,1492,7668
856,36,21515.137601761344,0.05883206854444881,0,23,0,0,-23
857,44,22655.82815742021,0.08356820279387608,1,598,6879,2117,8398
858,18,21565.831374538135,0.41538460180566905,0,27,0,0,-27
859,41,22060.2893713199,0.09399785003255177,1,742,7692,1785,8735
860,47,22756.400963686316,0.15295533040364123,1,546,5958,1710,7122
861,19,23229.767694519353,0.19567076103841483,1,590,7190,2016,8616
862,38,43619.42585599159,0.1503978423967497,0,6,0,0,-6
863,63,22217.777697947306,0.1324503176532939,0,54,0,0,-54
864,54,24790.94880843647,0.46881714536178276,1,282,5870,1450,7038
865,45,24784.527210193493,0.1681367754303933,1,163,31778,1594,33209
866,64,20132.191459698737,0.1558070352243527,1,342,10942,1739,12339
867,30,33938.555423745725,0.18674652328894317,1,1239,5530,1484,5775
868,21,25191.15846715938,0.06239855018295323,1,1372,7362,3885,9875
869,23,23463.00035919971,0.0912230135484094,1,132,9792,1551,11211
870,73,24351.527015098218,0.14884045738349044,1,297,14627,1515,15845
871,61,30831.01270778973,0.014256958179766332,1,397,5788,1860,7251
872,43,30238.480875183872,0.2862522540222102,0,69,0,0,-69
873,18,21150.57665324918,0.002024079665433148,1,1045,16543,2802,18300
874,29,21522.370383504047,0.22032457063525238,1,360,7397,3197,10234
875,43,29545.856504264564,0.16166530066038654,0,131,0,0,-131
876,71,59510.371385861865,0.0401222518206632,1,1699,6146,1605,6052
877,62,23586.537030367377,0.07757975639801033,0,40,0,0,-40
878,39,24621.04603530816,0.005313475887280546,1,669,5677,1688,6696
879,44,35683.790041065986,0.23613994799048235,0,203,0,0,-203
880,42,21194.358797823454,0.327450888099264,1,1260,10781,1515,11036
881,32,22121.24281565226,0.10878631514667701,1,158,8444,3022,11308
882,32,43609.62819410139,0.17230872899583283,0,66,0,0,-66
883,70,27390.253511118368,0.12308971132873402,1,154,6959,1457,8262
884,24,31369.762789062246,0.3609662582391646,0,8,0,0,-8
885,18,21129.329402887543,0.06240791243763964,1,320,5420,1631,6731
886,18,46951.27513923811,0.08923365386211975,1,331,8031,1497,9197
887,29,58190.74213640685,0.09391631990377257,1,252,9695,4538,13981
888,27,22977.378897075912,0.009950819352006814,1,1208,8892,1997,9681
889,51,21115.314200629895,0.0259801997309139,1,685,16952,1527,17794
890,20,22581.341760696403,0.23075486493847508,1,315,5434,1471,6590
891,74,29119.091333370387,0.018780621473436513,1,1558,6048,1862,6352
892,25,32676.95071779385,0.21714795519181693,0,45,0,0,-45
893,23,20123.327041838013,0.10702197063946733,1,247,41177,1540,42470
894,53,22596.762267065948,0.05771289236644118,1,846,12136,1817,13107
895,19,48888.5549897122,0.16960099225362374,0,13,0,0,-13
896,45,73973.191026486,0.04993235060519949,1,179,9859,1571,11251
897,22,20077.96125551278,0.10126516853202036,1,167,6095,2167,8095
898,25,25663.431517287765,0.09203020106286398,1,396,13892,1445,14941
899,29,48476.69990798638,0.28629064554346884,0,17,0,0,-17
900,28,22019.482601789823,0.20356798685264274,1,19,5349,2225,7555
901,33,23874.32044403773,0.020056709613532855,1,216,5315,1764,6863
902,66,29060.772474646543,0.032741569238947006,1,120,6540,2262,8682
903,34,22333.257297599208,0.011845791841857363,1,667,22977,2082,24392
904,61,23703.21159931288,0.006597388891074913,1,431,6027,1691,7287
905,47,20908.376411044086,0.07468797416901625,1,113,17295,1699,18881
906,22,32124.750447418875,0.3561930871326303,0,0,0,0,0
907,64,22214.44123184373,0.17604527821410246,1,1224,15589,1551,15916
908,73,22253.653375548973,0.1450151071145154,1,1058,8102,1538,8582
909,73,20681.384024980372,0.4130419374321918,1,181,10651,1863,12333
910,39,25219.774981884006,0.01363473288196204,1,486,6305,2206,8025
911,23,26123.66756063774,0.007544745113574187,1,803,6377,1751,7325
912,30,36609.66995776192,0.05718047487801206,1,635,13173,2459,14997
913,33,27841.40024007211,0.03196887013945568,1,215,9708,4489,13982
914,43,26064.098076487393,0.02398442109764259,1,1148,5752,2184,6788
915,40,24656.77124554071,0.3820423195330425,1,207,14523,1655,15971
916,56,20539.4950916599,0.12702311043191156,1,703,7096,1475,7868
917,38,26748.778914934806,0.060008816573400785,1,95,7659,2554,10118
918,55,27701.891477128524,0.015495233397049972,1,203,14058,1782,15637
919,25,23439.93295410166,0.04467132587685379,1,377,14374,1536,15533
920,41,27876.99136677606,0.29715511326138566,0,13,0,0,-13
921,68,24970.4768437975,0.24679851267322778,1,28,5608,1927,7507
922,25,20715.6155517774,0.1273673327621178,1,121,5702,2110,7691
923,22,21087.27297440769,0.3358707306626585,0,3,0,0,-3
924,33,22171.45705332101,0.3258352132064244,1,278,10817,4227,14766
925,43,24675.67511844027,0.039405829348307546,1,558,6099,1737,7278
926,32,20751.816243048157,0.10379920724578771,1,387,8269,1538,9420
927,23,27135.55554911238,0.08837604568463962,1,296,9834,1486,11024
928,18,28379.320497052366,0.2245555149314401,0,83,0,0,-83
929,18,20999.505115330634,0.0229114920553086,1,314,17122,2204,19012
930,43,20910.927824068658,0.11755095544200489,1,1052,10581,1481,11010
931,38,22230.75754849447,0.220483827328605,1,496,5908,1508,6920
932,50,23175.64288045976,0.08818763965102949,1,724,5368,1749,6393
933,30,25531.074331654785,0.2649052372408261,0,34,0,0,-34
934,34,31914.74198061208,0.05378090571775883,0,96,0,0,-96
935,25,21149.382638610547,0.17706035573671625,0,6,0,0,-6
936,61,37991.59482252079,0.09870093177800376,1,262,21524,1470,22732
937,18,45305.523335182326,0.07584658802631242,0,2,0,0,-2
938,39,24086.05379507684,0.3394845808453163,0,25,0,0,-25
939,24,41909.06088839718,0.30109379416236826,1,290,11086,2719,13515
940,31,37923.061236601614,0.15959989359631482,1,2198,7774,1460,7036
941,35,25235.097431053135,0.12711040299360693,1,249,5270,1544,6565
942,66,57872.87888812307,0.04419790183845216,0,19,0,0,-19
943,57,25088.202735339793,0.07801305576282325,1,1506,5470,1547,5511
944,23,32360.765019018167,0.1241770346903983,0,51,0,0,-51
945,18,21844.349368743526,0.0042336355614611965,1,296,6900,1705,8309
946,31,21703.37783135346,0.18285579816054043,1,710,15396,3523,18209
947,64,24250.582643334878,0.07015511921656768,1,156,5566,1659,7069
948,43,43462.63354697104,0.195771838678986,0,60,0,0,-60
949,44,32816.44551038518,0.08506377047072818,1,690,17765,1883,18958
950,60,62517.72094869827,0.14534126849539206,1,372,14478,1590,15696
951,49,43127.64565299426,0.20000017500552422,1,28,5793,1627,7392
952,30,31357.369334831492,0.07486256974193123,1,250,5635,1476,6861
953,34,20687.292265978256,0.06546766476204423,1,132,6728,2595,9191
954,23,27396.691059744924,0.15733789838538792,1,761,5526,2297,7062
955,38,20208.124228433655,0.03822127327751888,1,422,8126,1537,9241
956,51,20660.609002817197,0.07569146566776448,1,1148,5544,2206,6602
957,65,22558.81330906546,0.029584309245998988,1,238,5776,3244,8782
958,70,24915.236182740202,0.00697485538900355,1,1466,10534,1539,10607
959,33,26162.872519630742,0.029483723532705473,1,204,5571,1450,6817
960,53,20075.176629140624,0.1852385693741657,1,217,12459,2246,14488
961,34,20413.279353664166,0.06741467245901715,1,126,5676,1463,7013
962,45,24986.354269458912,0.007423817818773738,0,5,0,0,-5
963,38,38452.24334746264,0.001501064663062992,1,976,8859,1839,9722
964,19,49384.10580824733,0.2603807110828863,0,65,0,0,-65
965,32,22074.00440125257,0.05646566178749153,1,214,8765,2390,10941
966,35,73406.62930967862,0.25015985434241184,1,559,6254,1810,7505
967,18,22902.994793939924,0.16745184495658508,0,6,0,0,-6
968,64,71119.33939431679,0.17056263621528908,0,40,0,0,-40
969,22,31965.045180716363,0.07315082491802634,1,354,10962,1774,12382
970,32,20443.33110985983,0.2198864544973335,1,129,5538,1721,7130
971,44,32507.97421796081,0.06295838204415807,1,393,8662,5080,13349
972,23,30003.749771813506,0.0033308093090796587,1,371,5313,1558,6500
973,30,22264.457468349505,0.10971278929754337,1,1667,5608,2882,6823
974,31,20714.386685223042,0.08055407719324503,1,326,7908,1567,9149
975,43,21656.127318992727,0.049920374761712925,1,1218,6823,1984,7589
976,47,22504.472411054907,0.21673871876991418,0,22,0,0,-22
977,31,25020.220098199214,0.23128186435951043,0,35,0,0,-35
978,33,42231.737342113534,0.16595566339960005,1,611,7324,1583,8296
979,50,27239.531759747068,0.271729470040965,1,180,6786,2169,8775
980,75,37163.68416009179,0.16392797746757318,1,731,6805,3899,9973
981,26,25234.049139183047,0.03854374879527235,1,616,5696,3336,8416
982,34,23182.17240417345,0.00672572933531255,0,78,0,0,-78
983,60,25591.76323215898,0.33368450357348567,0,63,0,0,-63
984,25,27543.370355595776,0.36532967584238457,1,440,5396,1532,6488
985,20,21160.35946608101,0.3092129447350984,0,13,0,0,-13
986,29,20816.7009365958,0.02890883861353139,1,254,10874,2401,13021
987,40,40268.9965285536,0.058753747422444595,0,14,0,0,-14
988,42,20342.923881974693,0.13146249499908547,1,371,6649,1558,7836
989,60,22829.591997227937,0.022643243957368157,0,82,0,0,-82
990,59,34443.231294854304,0.25723663662730123,0,4,0,0,-4
991,27,20491.79288423425,0.11316162642843247,0,50,0,0,-50
992,46,22105.844511209045,0.1955153652427067,1,128,5990,1492,7354
993,39,23927.731504384934,0.02881752456768209,0,36,0,0,-36
994,44,32673.072079609472,0.033538993341806315,1,57,6777,1463,8183
995,24,21586.05208990625,0.07683486829666515,0,26,0,0,-26
996,62,20026.90933206491,0.04273820876450332,1,374,10521,2508,12655
997,18,27104.238137371976,0.2029051649226818,0,67,0,0,-67
998,35,20726.43226358807,0.02056589980774885,1,298,7684,2334,9720
999,18,69885.47119273228,0.02061056679916237,1,446,7383,1706,8643
1000,40,21668.597080581923,0.04682703974665439,0,15,0,0,-15
1001,66,24034.14301222149,0.292635505414723,1,195,7277,1880,8962
1002,70,21554.257061226454,0.01232467146479966,1,165,6053,1503,7391
1003,21,20616.97893781311,0.1979813303238892,0,43,0,0,-43
1004,42,27267.577983848176,0.2344307827035754,0,104,0,0,-104
1005,20,26347.74302050217,0.33386015624803056,1,108,13140,1603,14635
1006,20,40640.778478244065,0.17123514461781975,0,25,0,0,-25
1007,24,121485.70353352872,0.21830054737769136,1,273,100933,1596,102256
1008,22,20099.233817476157,0.0987488610149799,1,1346,9618,1619,9891
1009,22,20525.55401143311,0.1291133714844916,1,32,5771,1561,7300
1010,54,28163.020697194348,0.2735963716938621,1,427,10545,1764,11882
1011,37,55783.36838313824,0.11144109940344361,1,122,6255,1574,7707
1012,38,30080.643970363224,0.12700840051005943,1,191,12462,1908,14179
1013,19,25914.285031234882,0.04036180245735803,1,768,12849,2884,14965
1014,58,36040.573540227546,0.17019548222777858,1,87,5609,1544,7066
1015,27,20345.79754206281,0.08294599595592282,0,20,0,0,-20
1016,28,40976.117170607286,0.0330233000131743,0,17,0,0,-17
1017,31,21833.334103506808,0.07620698333041377,1,133,5476,1611,6954
1018,50,53592.381985807195,0.12165385256862601,1,57,5246,1478,6667
1019,57,20854.57973820084,0.05717036179779797,1,644,6936,1762,8054
1020,20,23730.708971134616,0.44570388670211203,0,16,0,0,-16
1021,26,22113.845155497143,0.07057928639254397,1,882,6812,3476,9406
1022,72,20705.540019858614,0.030382966830979418,1,384,6410,1626,7652
1023,73,22202.623404733313,0.05622803755054502,1,299,9022,2025,10748
1024,28,32464.315214091712,0.06639451350940177,1,1563,6405,1854,6696
1025,23,22906.63481477763,0.056495313209486246,1,36,5406,1468,6838
1026,52,31438.01387862474,0.025400365009502268,1,90,5988,2009,7907
1027,27,40134.4291327649,0.20737901200436146,1,546,6660,1891,8005
1028,53,21572.794209272754,0.008182232079538923,1,596,10976,1497,11877
1029,36,27459.523981710416,0.13594000867854125,1,257,7130,1727,8600
1030,33,31171.024907225066,0.03589082378474068,1,328,50268,2179,52119
1031,35,21000.33227089397,0.18094064699306944,1,2056,6025,1586,5555
1032,37,31323.60849902858,0.22689812508114268,1,384,9339,2536,11491
1033,20,42719.39280126773,0.1265853366034534,1,662,5563,1476,6377
1034,37,83798.67423757535,0.14972906871100805,1,590,7139,1600,8149
1035,40,21559.724226181188,0.21686714332919893,0,1,0,0,-1
1036,55,24774.287255634743,0.08906886984496389,0,9,0,0,-9
1037,41,22593.24947084521,0.010256789139106534,1,91,9711,1629,11249
1038,33,24695.1805870929,0.016403467499038555,1,315,12439,1751,13875
1039,33,20936.204896298186,0.05782548174280113,0,9,0,0,-9
1040,48,26983.578816270074,0.02074858927864664,0,25,0,0,-25
1041,31,72437.73242989514,0.10123085848712385,1,966,28257,1634,28925
1042,30,121594.95265146937,0.07746605017939671,1,655,11431,1767,12543
1043,54,20891.23639915467,0.2666551091399603,1,26,6119,1441,7534
1044,69,22442.058423740746,0.0055872149907333106,1,873,14272,2292,15691
1045,47,21091.058467941068,0.006565185273361686,1,42,6164,2010,8132
1046,58,20493.68622055793,0.1827114801636166,1,350,7370,1472,8492
1047,29,26828.94519161282,0.15764909651561623,1,693,5431,1572,6310
1048,34,22414.93089841985,0.060818993167575525,1,276,5492,1576,6792
1049,51,82357.08394443376,0.4599142222538591,0,28,0,0,-28
1050,33,20497.208521841952,0.06329009196297067,0,113,0,0,-113
1051,40,21469.16008751361,0.06612059399538044,0,12,0,0,-12
1052,32,23313.703982375893,0.04448562619655175,0,103,0,0,-103
1053,31,23145.51545962285,0.026079163763342097,1,429,8562,2718,10851
1054,35,33295.473041006655,0.08124162802991691,1,453,6292,1530,7369
1055,39,20341.38743985487,0.024223448272394744,1,174,6449,1445,7720
1056,43,20506.77995221533,0.44943856720444453,1,1477,7567,1841,7931
1057,64,34602.799712397915,0.019820448960248416,1,411,6895,1651,8135
1058,21,34828.12146810815,0.17949872919449164,0,12,0,0,-12
1059,28,21504.443701317254,0.32698669947712766,1,1983,8816,2161,8994
1060,67,22201.798846587702,0.03899884978629468,1,228,6853,1695,8320
1061,20,43608.569281335585,0.1228667786078541,1,945,6338,2022,7415
1062,25,26753.302217012908,0.07445165613208055,1,2206,16187,2225,16206
1063,31,29400.804548590833,0.13343926721284086,0,47,0,0,-47
1064,22,20556.81995434368,0.48884611284246493,0,129,0,0,-129
1065,22,29218.271136354222,0.005212995094648918,0,34,0,0,-34
1066,55,20924.453678317324,0.25853787581748117,0,15,0,0,-15
1067,28,25467.35329249315,0.4906529938600393,1,359,24205,1720,25566
1068,19,58925.10549349816,0.04444429440239548,1,141,5507,1677,7043
1069,27,23045.295305783835,0.06884745906470502,1,65,7883,2323,10141
1070,25,26601.301397530635,0.04995600809771799,1,262,15188,1838,16764
1071,29,23718.848791389955,0.1328363125692402,1,160,7970,1845,9655
1072,28,22674.950385903427,0.1422341536345982,0,6,0,0,-6
1073,19,64237.383391199946,0.045191784367403384,1,430,7099,2274,8943
1074,25,22249.304975325154,0.3062847973005306,1,238,7806,1444,9012
1075,55,20258.320564621154,0.10631579457552899,1,194,14352,2065,16223
1076,30,36758.89115652182,0.07969696842222512,0,38,0,0,-38
1077,23,23924.50736301808,0.16152760598787957,0,35,0,0,-35
1078,33,33144.06468009971,0.05479246633883159,1,157,9488,1975,11306
1079,69,23437.547807109302,0.023973740601279346,1,168,5800,1602,7234
1080,40,20125.573360118888,0.049189667317674796,0,24,0,0,-24
1081,67,20721.13932416427,0.010440592616973905,1,1766,13122,1510,12866
1082,68,20425.945269330747,0.02114964940449047,1,456,10561,3130,13235
1083,67,25976.471394169508,0.5532340991070545,0,19,0,0,-19
1084,62,23177.55773450703,0.22800992204688492,1,485,6470,1477,7462
1085,28,30473.420989904283,0.22380968661142725,0,12,0,0,-12
1086,36,34397.928186572775,0.09655861139704854,1,95,10016,1559,11480
1087,47,21429.287223922427,0.1046329563364667,1,1477,5909,1931,6363
1088,39,26562.720107777463,0.05982967960190345,0,128,0,0,-128
1089,38,20014.05450102372,0.020214978065246438,1,1829,6250,3589,8010
1090,33,32591.054284862996,0.1540384014660783,1,258,17888,1512,19142
1091,52,29103.625191329364,0.07820586394361494,1,114,7052,1449,8387
1092,29,25561.176376321557,0.09104547672244408,1,551,6257,1836,7542
1093,43,33775.74419343844,0.04614484105924455,1,61,6355,1974,8268
1094,47,39434.06512650132,0.28994268942956025,0,42,0,0,-42
1095,59,48571.955221189186,0.01681016100472636,1,543,8593,1454,9504
1096,65,20961.56049735819,0.037180548628856946,1,397,6119,1542,7264
1097,70,26581.443837070117,0.09770705108610087,1,577,15630,1528,16581
1098,49,28507.204495318318,0.08719736026264373,1,1950,6713,1907,6670
1099,34,57353.62531689999,0.03238178054566326,1,653,9049,1449,9845
1100,53,21804.614988192294,0.02059960127106188,1,513,7290,1908,8685
1101,68,22643.029233568905,0.07225003322435197,1,489,6457,1888,7856
1102,37,27166.18958466643,0.07034518774297183,1,184,5690,2721,8227
1103,29,50045.452954115615,0.13596744932264612,0,100,0,0,-100
1104,32,24936.755834389525,0.4102529129672344,1,1296,6972,2361,8037
1105,38,20121.18289947414,0.0531701202856713,1,906,34252,1838,35184
1106,38,24584.60795225315,0.16705024139188948,1,248,7609,1521,8882
1107,28,20459.564835864676,0.24759860573162368,1,968,19629,1858,20519
1108,23,28809.52482104139,0.1899571031222389,0,72,0,0,-72
1109,62,22560.38549423885,0.020212135004928262,1,420,10536,1559,11675
1110,25,24513.423281264335,0.5178907203975488,0,42,0,0,-42
1111,44,25797.146705553354,0.2579598352733237,1,106,8945,1567,10406
1112,57,31285.66766754207,0.05615901426910727,1,74,5617,1915,7458
1113,70,26525.34493778142,0.0675123522786855,1,644,20577,1804,21737
1114,34,23260.98660413122,0.10167170118676482,1,112,8476,1929,10293
1115,36,74686.71388019362,0.4090059869644531,1,781,5404,4774,9397
1116,22,21415.28224559835,0.07802033822688437,1,638,9213,2005,10580
1117,72,63641.93811016836,0.2979301487177213,0,76,0,0,-76
1118,66,28801.81119449186,0.10879937879479104,1,213,12534,1664,13985
1119,65,24852.906549342257,0.329498201407558,1,544,18796,2057,20309
1120,31,79826.45344189958,0.285046690355953,0,202,0,0,-202
1121,22,29999.480129961263,0.3152413357331247,1,67,5284,1533,6750
1122,32,20192.449639623155,0.11132194022401667,1,89,7320,1605,8836
1123,37,28842.988647287068,0.16747861302261466,0,11,0,0,-11
1124,44,36333.49540922115,0.2022009502286187,1,202,5299,1543,6640
1125,44,21460.480489193236,0.017469433266382988,1,169,8969,1463,10263
1126,74,27301.91260970034,0.05924677994008603,1,297,14750,1517,15970
1127,28,42821.245294711036,0.006343642007063657,1,692,5407,7040,11755
1128,46,20953.449312415756,0.1483767203145241,1,259,5875,2225,7841
1129,24,30330.7792788395,0.05124994521289121,1,1231,5630,2116,6515
1130,38,67179.27473162502,0.07764469140248818,1,483,13526,2379,15422
1131,75,34990.319066425545,0.06682376640437818,0,68,0,0,-68
1132,26,42994.16197601527,0.14683596631137755,1,209,6387,1752,7930
1133,19,20164.595647406393,0.22546399206702555,0,7,0,0,-7
1134,54,31833.192656727562,0.04374024523078924,1,155,9009,1821,10675
1135,32,39026.5008367022,0.07677412467788768,1,646,20017,1901,21272
1136,61,27802.90105877926,0.010391898318613637,1,332,19318,2897,21883
1137,20,65794.42770159319,0.12278154368513354,1,765,12016,1570,12821
1138,21,21760.723698375197,0.004255778995861435,1,933,8229,2667,9963
1139,37,20242.44923679148,0.007360193290665464,1,1842,7548,2262,7968
1140,22,21040.05210337895,0.05025060836408743,1,71,11823,2490,14242
1141,75,38608.40174594672,0.016537744991371162,0,10,0,0,-10
1142,34,29872.846276089436,0.15705734651333256,1,67,5859,1904,7696
1143,20,20675.16578504368,0.14814549934196147,1,446,5671,2240,7465
1144,66,34495.120146906105,0.008193236865842881,1,112,6470,1616,7974
1145,51,21306.83530768642,0.13034053476581292,1,1449,7314,2787,8652
1146,72,106108.41614229482,0.0003247593017649147,1,350,13899,1788,15337
1147,18,21999.72466391521,0.16073433396351453,1,540,14481,2195,16136
1148,22,23086.503899591535,0.07904812306780624,1,40,5527,1694,7181
1149,67,20069.197377926903,0.5207018349489787,1,225,19822,1462,21059
1150,65,26440.51370718953,0.08678590090072283,1,24,5569,2000,7545
1151,65,20940.635143695188,0.41509671123987113,0,56,0,0,-56
1152,26,38223.93450422447,0.4403041851420385,0,25,0,0,-25
1153,29,68119.86366809279,0.13280020322718278,1,534,8652,2630,10748
1154,52,39875.8775118361,0.32600401838480736,0,69,0,0,-69
1155,69,21290.834134924222,0.008755224262390518,1,353,13072,1911,14630
1156,29,22842.134239219307,0.22049718443740093,1,164,6947,1501,8284
1157,45,31294.298816963812,0.02725504790721667,1,408,5507,1727,6826
1158,40,25857.008248225553,0.3122332606562609,1,90,8515,3861,12286
1159,25,44656.61753796571,0.007011618458278428,1,461,5785,1615,6939
1160,58,23052.818062095008,0.18657969429708746,1,315,5296,1944,6925
1161,23,30762.32936874814,0.00613383535781628,1,288,6710,1479,7901
1162,62,27693.75638951768,0.0784682798461531,0,19,0,0,-19
1163,65,31003.593435988736,0.02276357467850026,1,44,5712,1584,7252
1164,19,29865.853273653403,0.08123643649237318,1,25,7412,1734,9121
1165,51,34114.852604547814,0.04045069031385681,0,38,0,0,-38
1166,26,22168.554087539225,0.009098160233596785,0,0,0,0,0
1167,25,23204.210129681094,0.005939139957432669,1,1014,5249,1748,5983
1168,26,42636.665806789606,0.032326152473919165,0,4,0,0,-4
1169,31,55516.673931659825,0.09465312185357229,1,13,10927,1551,12465
1170,66,25077.103407433886,0.05392957416575935,1,413,5693,1497,6777
1171,22,22744.467314173162,0.2819468456384156,0,4,0,0,-4
1172,39,32696.82065847635,0.12453629483981092,1,569,5320,2547,7298
1173,32,35036.26967660725,0.10453729161659993,0,25,0,0,-25
1174,43,21082.029191790236,0.1897925015145903,0,69,0,0,-69
1175,21,72423.82303432221,0.15242085331491073,1,776,6849,1515,7588
1176,65,20554.912491364314,0.09146916013141919,0,126,0,0,-126
1177,20,28613.727344052546,0.14203638391711002,1,135,13568,3085,16518
1178,23,29869.382618365977,0.2712708413955638,1,238,5542,2223,7527
1179,31,37694.44412495182,0.27663504546151746,0,130,0,0,-130
1180,37,26716.493332547256,0.004922219390943763,1,688,9293,1809,10414
1181,66,27993.166694236883,0.3110686167111672,0,129,0,0,-129
1182,35,41207.823025884085,0.03445833997206755,1,62,9032,2808,11778
1183,28,24180.442412805867,0.17883232889899964,1,254,6533,1778,8057
1184,20,35258.83420873485,0.08023404617567359,0,13,0,0,-13
1185,22,21024.320744249708,0.05410498188420402,1,529,10559,1691,11721
1186,50,45535.77142889292,0.1284413260922243,1,1391,6058,1472,6139
1187,45,20216.72902949487,0.023319160580500372,1,126,10001,1507,11382
1188,61,20505.933392311745,0.30328674441918874,1,118,9363,1852,11097
1189,38,22526.28096052053,0.006617572896898539,1,56,5701,2963,8608
1190,31,39190.7236457821,0.4042167330155994,1,152,5711,2132,7691
1191,28,20171.34326465429,0.3062726777564494,1,580,5388,1505,6313
1192,21,27045.9944250234,0.05994477179308218,0,22,0,0,-22
1193,24,20458.34961403448,0.039274345655035466,0,35,0,0,-35
1194,45,49378.76394242593,0.17838359947595311,1,485,11481,2871,13867
1195,33,35900.50941418609,0.691094549691054,0,12,0,0,-12
1196,42,20120.547895016472,0.28104683366750416,1,297,7632,1547,8882
1197,41,20146.202386843255,0.2966461263336229,0,37,0,0,-37
1198,20,41460.36057627478,0.13759487465917655,1,679,15851,1496,16668
1199,37,32593.678105156487,0.1425294570230457,1,171,7441,2142,9412
1200,51,28406.704494887974,0.03126850485541514,0,127,0,0,-127
1201,24,26301.325409118257,0.15257252705036708,1,336,5633,2402,7699
1202,21,21017.40581126736,0.026228681920805026,0,2,0,0,-2
1203,28,26258.172882856215,0.2262354217917155,1,235,6202,1999,7966
1204,20,27858.404605299096,0.03717226061286674,1,65,5547,1465,6947
1205,72,26230.0665951959,0.2151459877752581,1,94,13519,2584,16009
1206,30,38735.05797022623,0.09429982083519013,1,100,8320,1751,9971
1207,34,24417.014390829485,0.26832757161044346,0,89,0,0,-89
1208,24,21194.240978687783,0.5096783860720946,0,82,0,0,-82
1209,63,28252.756660164232,0.21613948033721567,1,218,5492,1542,6816
1210,41,42294.8646819397,0.10889781964335182,1,87,6162,1858,7933
1211,60,21239.289031693388,0.07088893942762782,1,461,5873,2115,7527
1212,20,32045.348147457662,0.04967116416887794,1,763,6966,1983,8186
1213,39,20062.18665528026,0.21286246829120287,0,5,0,0,-5
1214,19,109995.39189543627,0.08820538947208652,1,28,10545,3462,13979
1215,69,24518.56914958847,0.1277726865693776,1,1431,5505,2242,6316
1216,24,26574.57323967677,0.026252098959418935,0,53,0,0,-53
1217,32,28592.038674364463,0.28210501698557927,0,32,0,0,-32
1218,59,26075.63221154417,0.04484081510221461,1,347,6199,1619,7471
1219,47,26461.59578728665,0.09090245822415886,1,99,5934,1621,7456
1220,53,66983.1992439071,0.06411854696277196,0,43,0,0,-43
1221,19,27644.472312740898,0.053986066932967265,0,37,0,0,-37
1222,47,22552.100590417922,0.0395474046575745,1,423,7051,1574,8202
1223,58,25458.07496050545,0.3314744345944385,1,188,5272,1454,6538
1224,39,25171.727922566064,0.0439839852772853,1,479,5531,1491,6543
1225,47,22328.106660474197,0.07306498093501866,1,568,5613,2408,7453
1226,56,21779.438983943983,0.181693188805211,1,103,7033,2268,9198
1227,20,33764.48620991673,0.08722761831003216,1,813,6137,1592,6916
1228,34,23973.482216720924,0.002046082804262642,1,1002,6984,1599,7581
1229,37,27503.965357106783,0.25767103279762266,1,337,17453,1449,18565
1230,49,23353.51462655738,0.36281996888377976,1,413,8131,1616,9334
1231,38,20913.691326008655,0.11736660022655068,1,95,12787,3113,15805
1232,64,29829.824634152912,0.04329654900305989,1,147,7569,3824,11246
1233,21,28414.698916713613,0.05219498534892938,1,838,13396,1573,14131
1234,22,32863.20370313557,0.06926244215248636,0,14,0,0,-14
1235,38,26839.445723613604,0.03119816667766708,1,300,6070,1609,7379
1236,32,43495.458264732886,0.04955884911430214,1,374,5357,2651,7634
1237,24,27648.048327765515,0.0161467038998844,1,893,12557,1613,13277
1238,46,24299.951553293526,0.10859578131180579,1,304,12256,1473,13425
1239,48,22204.933458863456,0.0031340229600469818,1,860,6999,2404,8543
1240,23,21028.269468682796,0.06308182743781555,0,56,0,0,-56
1241,20,22357.590544870818,0.020940704421074843,1,136,5504,1755,7123
1242,28,22387.572863168178,0.12346502025252418,0,87,0,0,-87
1243,43,21184.93214859674,0.017015552783891413,1,147,6588,1537,7978
1244,22,43061.44988564428,0.32900827948859285,0,4,0,0,-4
1245,36,23311.279364075774,0.07850260638578721,0,53,0,0,-53
1246,27,22554.263216997893,0.17530117478630214,1,2095,5649,2373,5927
1247,38,22610.002309382475,0.002944985411454461,1,394,5688,2484,7778
1248,34,21702.598791021694,0.07923412586205164,1,112,9894,1586,11368
1249,26,30221.773158684773,0.09650025887850786,0,200,0,0,-200
1250,56,20825.83602464432,0.01235035724616092,1,319,7470,1572,8723
1251,18,29503.612650192572,0.312059923568069,0,110,0,0,-110
1252,67,26539.573888267856,0.07445524310019493,1,587,7947,4162,11522
1253,64,22901.915302994756,0.023295978101660605,0,28,0,0,-28
